42000,4083,24506,80,35.0,56.0,41.0,23.0,24.0,21.0
42900,7343,44349,933,42.0,53.0,41.0,33.0,31.0,31.0
42300,12050,74400,319,37.0,53.0,78.0,28.0,29.0,28.0
41400,6225,37543,577,35.0,60.0,39.0,23.0,22.0,22.0
39600,3970,23679,694,58.0,67.0,58.0,65.0,65.0,59.0
42900,7343,44349,1170,43.0,63.0,48.0,31.0,33.0,34.0
40500,11518,70167,948,31.0,57.0,41.0,21.0,22.0,22.0
42600,4132,24888,1210,38.0,57.0,48.0,25.0,24.0,22.0
39900,1379,7940,1193,47.0,67.0,48.0,32.0,32.0,18.0
39900,1379,7940,1193,47.0,67.0,48.0,32.0,32.0,18.0
41100,7115,42272,1006,29.0,56.0,52.0,20.0,20.0,14.0
41100,7102,42145,1006,29.0,56.0,52.0,20.0,20.0,14.0
42000,7222,43273,161,42.0,63.0,56.0,27.0,26.0,26.0
40800,9403,60861,615,44.0,61.0,59.0,33.0,31.0,31.0
42000,7239,43429,94,49.0,53.0,40.0,49.0,55.0,56.0
42000,7232,43355,120,47.0,52.0,41.0,33.0,31.0,29.0
42000,7239,43414,120,47.0,52.0,41.0,33.0,31.0,29.0
42900,7338,44304,1110,37.0,55.0,64.0,28.0,27.0,26.0
42300,7239,43429,1093,33.0,57.0,63.0,22.0,25.0,26.0
42300,7239,43429,1093,33.0,57.0,63.0,22.0,25.0,26.0
39600,3970,23679,511,25.0,30.0,40.0,16.0,18.0,16.0
41400,7148,42589,1148,39.0,57.0,49.0,37.0,32.0,28.0
41400,4067,24401,1148,39.0,57.0,49.0,37.0,32.0,28.0
42900,7339,44315,224,35.0,56.0,61.0,23.0,22.0,21.0
41400,7141,42542,260,37.0,60.0,42.0,24.0,22.0,17.0
42900,7338,44304,596,41.0,51.0,42.0,29.0,30.0,29.0
42000,4083,24506,862,43.0,54.0,42.0,35.0,34.0,36.0
41700,4077,24465,917,44.0,55.0,57.0,56.0,58.0,55.0
39900,3842,22787,354,36.0,65.0,40.0,26.0,25.0,15.0
41400,4067,24401,1110,35.0,53.0,64.0,23.0,21.0,22.0
42000,4083,24506,1052,32.0,52.0,63.0,21.0,20.0,20.0
42000,7222,43263,1031,36.0,57.0,63.0,29.0,28.0,28.0
41400,7148,42589,1238,33.0,55.0,48.0,23.0,21.0,21.0
39900,1379,7940,1148,40.0,63.0,49.0,28.0,31.0,30.0
41100,7115,42272,782,36.0,52.0,42.0,19.0,9.0,3.0
41700,7184,42934,823,39.0,58.0,42.0,29.0,27.0,18.0
40500,1879,10388,1209,32.0,53.0,48.0,24.0,21.0,12.0
42300,7291,43879,1102,24.0,35.0,60.0,15.0,15.0,15.0
40800,4010,23977,470,21.0,29.0,57.0,13.0,14.0,16.0
41700,4078,24472,348,39.0,65.0,39.0,28.0,27.0,26.0
41400,7148,42589,609,35.0,54.0,42.0,23.0,21.0,22.0
42600,4132,24888,628,43.0,66.0,60.0,27.0,24.0,23.0
41100,7100,42133,644,43.0,54.0,58.0,28.0,29.0,31.0
41700,6226,37567,1278,34.0,63.0,48.0,21.0,21.0,21.0
39900,12354,75956,941,39.0,54.0,41.0,26.0,16.0,7.0
41700,1140,6252,193,42.0,70.0,40.0,30.0,29.0,28.0
42000,1632,8931,1073,41.0,54.0,60.0,30.0,30.0,28.0
42000,7232,43355,1073,41.0,54.0,60.0,30.0,30.0,28.0
41700,1140,6252,600,45.0,59.0,44.0,40.0,37.0,29.0
41100,7115,42272,639,34.0,62.0,42.0,23.0,24.0,26.0
41100,7116,42292,639,34.0,62.0,42.0,23.0,24.0,26.0
42000,4083,24506,1166,41.0,58.0,49.0,29.0,28.0,26.0
41400,7148,42589,308,34.0,55.0,61.0,22.0,21.0,21.0
41700,7185,42956,1060,27.0,35.0,60.0,16.0,16.0,16.0
39900,3841,22785,346,38.0,65.0,40.0,24.0,28.0,29.0
40800,4018,24033,665,43.0,59.0,41.0,49.0,58.0,61.0
41100,2873,17809,746,33.0,51.0,42.0,22.0,23.0,24.0
42900,7343,44349,28,40.0,53.0,41.0,26.0,25.0,23.0
39900,3841,22785,756,33.0,49.0,41.0,21.0,24.0,20.0
40800,4010,23977,332,27.0,57.0,41.0,18.0,18.0,20.0
41100,7100,42133,169,30.0,56.0,58.0,21.0,21.0,22.0
41400,7148,42589,235,36.0,44.0,43.0,24.0,22.0,23.0
42300,12050,74400,1299,35.0,60.0,48.0,23.0,24.0,23.0
41400,4067,24401,662,38.0,63.0,42.0,26.0,25.0,25.0
41400,4067,24401,662,38.0,63.0,42.0,26.0,25.0,25.0
40500,5915,36194,1165,24.0,47.0,48.0,16.0,18.0,20.0
39900,1379,7940,163,49.0,69.0,40.0,36.0,38.0,36.0
40800,9403,60861,353,32.0,67.0,39.0,22.0,23.0,25.0
40800,6221,37519,361,40.0,68.0,39.0,29.0,30.0,32.0
41400,4067,24401,1234,37.0,61.0,48.0,25.0,22.0,23.0
39900,12354,75956,268,34.0,56.0,42.0,24.0,26.0,26.0
42000,7232,43355,783,53.0,63.0,42.0,34.0,16.0,6.0
42000,4083,24510,783,53.0,63.0,42.0,34.0,16.0,6.0
39900,3841,22785,277,36.0,52.0,40.0,24.0,27.0,26.0
42300,7291,43879,438,21.0,35.0,40.0,13.0,15.0,14.0
42300,12050,74400,439,22.0,32.0,36.0,14.0,14.0,14.0
42300,12050,74400,439,22.0,32.0,36.0,14.0,14.0,14.0
42000,7232,43355,530,27.0,32.0,40.0,17.0,17.0,16.0
41400,4054,24302,135,25.0,30.0,40.0,15.0,14.0,15.0
40800,4010,23977,1189,33.0,59.0,48.0,22.0,22.0,23.0
41700,4078,24472,1076,37.0,48.0,59.0,29.0,28.0,24.0
41700,7184,42945,1076,37.0,48.0,59.0,29.0,28.0,24.0
41100,7116,42283,874,37.0,52.0,40.0,31.0,33.0,35.0
41700,4078,24472,1127,40.0,62.0,49.0,27.0,26.0,25.0
42000,7218,43229,1047,30.0,45.0,62.0,20.0,20.0,19.0
42600,4132,24884,1057,26.0,37.0,53.0,16.0,15.0,15.0
42600,4132,24888,1057,26.0,37.0,53.0,16.0,15.0,15.0
42900,9276,60480,1082,28.0,32.0,59.0,17.0,17.0,16.0
40500,5915,36194,722,29.0,57.0,61.0,22.0,17.0,8.0
42600,10995,67659,129,37.0,61.0,59.0,24.0,24.0,23.0
42600,4132,24884,129,37.0,61.0,59.0,24.0,24.0,23.0
42600,4118,24772,1181,45.0,63.0,48.0,29.0,27.0,25.0
40800,4018,24032,788,32.0,54.0,42.0,23.0,23.0,25.0
40800,9403,60861,788,32.0,54.0,42.0,23.0,23.0,25.0
41400,4054,24302,640,40.0,63.0,43.0,26.0,25.0,25.0
41700,7184,42934,102,39.0,51.0,40.0,33.0,30.0,35.0
42000,7239,43429,1060,26.0,34.0,60.0,17.0,16.0,16.0
42900,7343,44349,536,26.0,29.0,39.0,16.0,15.0,15.0
39900,3842,22786,858,37.0,57.0,41.0,24.0,26.0,23.0
41700,4077,24465,500,23.0,30.0,39.0,15.0,14.0,13.0
40500,5915,36194,536,19.0,23.0,39.0,12.0,14.0,18.0
42000,4083,24510,773,41.0,56.0,42.0,36.0,36.0,33.0
41700,7184,42934,809,51.0,65.0,60.0,36.0,36.0,36.0
39900,6214,37479,865,42.0,59.0,41.0,37.0,37.0,33.0
41700,4077,24465,1039,26.0,31.0,83.0,17.0,16.0,15.0
42900,7343,44349,528,24.0,32.0,39.0,14.0,14.0,14.0
42600,4137,24926,163,50.0,69.0,39.0,34.0,33.0,32.0
41100,7115,42282,377,35.0,62.0,53.0,23.0,24.0,26.0
41100,7115,42272,857,31.0,46.0,41.0,20.0,19.0,20.0
40500,11519,70168,288,51.0,51.0,41.0,60.0,61.0,54.0
40500,1879,10388,910,32.0,53.0,41.0,22.0,24.0,25.0
41700,6226,37567,923,29.0,49.0,34.0,19.0,19.0,18.0
40200,712,3581,323,32.0,58.0,39.0,22.0,24.0,25.0
40800,4018,24032,324,31.0,63.0,40.0,20.0,21.0,24.0
42300,12050,74400,683,35.0,64.0,42.0,24.0,25.0,24.0
40500,11519,70170,878,48.0,62.0,40.0,46.0,53.0,54.0
41100,3693,22204,461,18.0,27.0,57.0,11.0,11.0,13.0
40500,5915,36193,183,29.0,56.0,71.0,22.0,22.0,24.0
41100,7116,42283,793,49.0,62.0,42.0,46.0,41.0,37.0
42600,4137,24926,952,40.0,55.0,40.0,27.0,24.0,19.0
39900,6968,41163,1105,26.0,33.0,60.0,16.0,18.0,18.0
42600,10995,67664,1128,39.0,59.0,49.0,26.0,26.0,26.0
42600,7336,44272,1128,39.0,59.0,49.0,26.0,26.0,26.0
42600,7336,44272,597,50.0,58.0,42.0,33.0,31.0,31.0
41100,7115,42282,1185,31.0,62.0,48.0,20.0,21.0,23.0
41400,7148,42589,142,24.0,29.0,54.0,15.0,14.0,15.0
41100,7102,42145,145,21.0,29.0,39.0,13.0,14.0,13.0
41100,7116,42283,174,37.0,68.0,40.0,26.0,26.0,27.0
39900,12354,75956,403,37.0,58.0,42.0,19.0,15.0,12.0
42600,4137,24926,100,39.0,49.0,41.0,23.0,25.0,27.0
42000,4084,24517,126,48.0,50.0,40.0,45.0,50.0,57.0
41700,7184,42934,931,45.0,53.0,55.0,36.0,36.0,35.0
42600,10995,67665,1180,45.0,55.0,48.0,30.0,29.0,26.0
42600,4137,24923,1180,45.0,55.0,48.0,30.0,29.0,26.0
39900,3841,22785,1184,31.0,54.0,48.0,21.0,23.0,23.0
42600,10995,67664,381,37.0,63.0,53.0,22.0,22.0,22.0
42000,4083,24506,615,50.0,68.0,59.0,41.0,42.0,40.0
40200,11515,70155,690,30.0,54.0,47.0,21.0,14.0,6.0
40500,1879,10388,1187,29.0,58.0,48.0,20.0,22.0,24.0
42600,6547,39258,1148,44.0,60.0,49.0,30.0,28.0,29.0
42000,7239,43414,242,43.0,49.0,43.0,32.0,32.0,30.0
42900,370,1903,253,34.0,56.0,42.0,23.0,23.0,22.0
39900,3841,22785,976,36.0,58.0,43.0,18.0,14.0,12.0
41400,7141,42542,607,32.0,47.0,43.0,20.0,20.0,20.0
41100,7102,42145,654,36.0,58.0,42.0,25.0,25.0,26.0
40800,11937,73300,1167,35.0,64.0,48.0,23.0,24.0,26.0
41100,7100,42133,307,29.0,50.0,41.0,19.0,19.0,20.0
42000,7232,43365,1228,36.0,59.0,48.0,24.0,23.0,22.0
41100,6476,38977,510,20.0,28.0,40.0,12.0,12.0,13.0
42600,10995,67659,338,42.0,65.0,40.0,29.0,28.0,27.0
42600,10995,67665,338,42.0,65.0,40.0,29.0,28.0,27.0
42600,4118,24772,338,42.0,65.0,40.0,29.0,28.0,27.0
42300,12050,74400,650,49.0,57.0,42.0,35.0,36.0,36.0
42300,3273,20539,650,49.0,57.0,42.0,35.0,36.0,36.0
39900,6214,37479,1012,30.0,56.0,63.0,20.0,23.0,24.0
41700,4077,24465,511,24.0,30.0,40.0,15.0,14.0,13.0
40200,11515,70159,973,23.0,32.0,40.0,16.0,17.0,20.0
42600,7299,43971,238,38.0,47.0,42.0,25.0,22.0,13.0
41400,7141,42542,1291,35.0,56.0,48.0,22.0,21.0,21.0
41700,6226,37567,1159,46.0,62.0,48.0,36.0,36.0,32.0
41100,7116,42283,1128,33.0,58.0,49.0,22.0,22.0,25.0
42300,12050,74400,1248,36.0,63.0,49.0,25.0,24.0,23.0
42000,7221,43252,241,40.0,56.0,42.0,27.0,27.0,27.0
42300,12050,74400,180,41.0,63.0,39.0,28.0,29.0,28.0
39900,12354,75956,1141,33.0,59.0,49.0,21.0,22.0,21.0
42600,10995,67659,1303,49.0,69.0,48.0,37.0,37.0,35.0
42600,4137,24923,1303,49.0,69.0,48.0,37.0,37.0,35.0
42600,4118,24772,832,42.0,55.0,57.0,28.0,28.0,28.0
42600,7299,43957,1197,46.0,66.0,48.0,32.0,30.0,29.0
42300,12050,74400,961,32.0,50.0,43.0,23.0,22.0,21.0
40800,4018,24032,13,31.0,49.0,42.0,20.0,21.0,23.0
40800,4010,23981,13,31.0,49.0,42.0,20.0,21.0,23.0
41700,7184,42934,900,52.0,52.0,41.0,45.0,51.0,57.0
40500,1879,10388,356,30.0,60.0,39.0,21.0,21.0,14.0
40500,1879,10386,356,30.0,60.0,39.0,21.0,21.0,14.0
39600,3970,23679,390,26.0,39.0,39.0,18.0,20.0,18.0
39900,12354,75956,1257,36.0,62.0,48.0,24.0,27.0,27.0
39900,3841,22785,1257,36.0,62.0,48.0,24.0,27.0,27.0
41700,7184,42934,209,44.0,60.0,42.0,30.0,30.0,30.0
41100,7101,42134,661,30.0,65.0,59.0,12.0,17.0,20.0
40200,11515,70155,733,32.0,47.0,61.0,21.0,23.0,24.0
41700,7184,42934,38,35.0,55.0,42.0,24.0,23.0,23.0
39900,12354,75956,55,38.0,54.0,42.0,26.0,23.0,20.0
42600,4132,24888,152,40.0,58.0,57.0,28.0,27.0,26.0
40800,6221,37518,166,38.0,59.0,56.0,35.0,27.0,18.0
42300,7291,43879,1235,33.0,53.0,49.0,22.0,22.0,22.0
42600,7336,44272,1267,42.0,63.0,48.0,28.0,27.0,26.0
40500,6403,38674,635,41.0,52.0,42.0,30.0,30.0,30.0
40200,11515,70159,54,38.0,53.0,41.0,27.0,17.0,8.0
41100,7102,42145,871,36.0,53.0,41.0,29.0,27.0,21.0
41700,4078,24472,1225,40.0,56.0,49.0,27.0,27.0,27.0
41700,1140,6252,1225,40.0,56.0,49.0,27.0,27.0,27.0
40200,11515,70159,159,44.0,65.0,40.0,32.0,35.0,25.0
42600,4118,24778,1265,35.0,63.0,48.0,23.0,22.0,22.0
42600,7299,43971,1233,45.0,60.0,49.0,31.0,28.0,26.0
42600,4118,24772,1233,45.0,60.0,49.0,31.0,28.0,26.0
